id,ts,global_active_power_kw,global_reactive_power_kw,voltage_v,global_intensity_a,sub_metering_1_wh,sub_metering_2_wh,sub_metering_3_wh,is_anomaly,anomaly_score,scored_at,inserted_at
303,2007-05-10 12:27:00,6.74127893660088,,233.3692668101507,23.57979720834947,,,,False,,,2026-02-03 01:23:01.649990
304,2007-05-10 12:28:00,5.826929697320218,,233.59411955448928,23.28005788051253,,,,False,,,2026-02-03 01:23:01.649990
305,2007-05-10 12:29:00,5.912867863709546,,233.53896380082531,23.195396242652578,,,,False,,,2026-02-03 01:23:01.649990
306,2007-05-10 12:30:00,6.0062263684082495,,234.83667704820004,23.80742014535618,,,,False,,,2026-02-03 01:23:01.649990
307,2007-05-10 12:31:00,6.437421851378137,,232.06305038167525,23.227692029859103,,,,False,,,2026-02-03 01:23:01.649990
308,2007-05-10 12:32:00,6.366324697045101,,232.92533279831443,23.05246541342339,,,,False,,,2026-02-03 01:23:01.649990
309,2007-05-10 12:33:00,5.979143065033173,,233.43501539661534,23.23987381656,,,,False,,,2026-02-03 01:23:01.649990
310,2007-05-10 12:34:00,6.376812168320977,,233.53656833721297,23.313277486254762,,,,False,,,2026-02-03 01:23:01.649990
311,2007-05-10 12:35:00,6.810530845989186,,232.62041343129857,24.026220189095902,,,,False,,,2026-02-03 01:23:01.649990
312,2007-05-10 12:36:00,6.109108926525134,,234.51253742637107,23.008376037673063,,,,False,,,2026-02-03 01:23:01.649990
313,2007-05-10 12:37:00,6.481246664657976,,234.94888008348687,24.114514782134997,,,,False,,,2026-02-03 01:23:01.649990
314,2007-05-10 12:38:00,6.85361393408932,,234.4565783710967,23.08061309800433,,,,False,,,2026-02-03 01:23:01.649990
315,2007-05-10 12:39:00,6.296948989898695,,234.39175064957612,23.956690392782786,,,,False,,,2026-02-03 01:23:01.649990
316,2007-05-10 12:40:00,5.837688755349355,,234.61998608613686,23.81050567952624,,,,False,,,2026-02-03 01:23:01.649990
317,2007-05-10 12:41:00,6.395061937653397,,232.72927009966412,24.173557081862384,,,,False,,,2026-02-03 01:23:01.649990
318,2007-05-10 12:42:00,6.376642388280311,,234.05207810732256,23.16404905320411,,,,False,,,2026-02-03 01:23:01.649990
319,2007-05-10 12:43:00,5.862690786809491,,233.5655726920167,23.86190452997857,,,,False,,,2026-02-03 01:23:01.649990
320,2007-05-10 12:44:00,6.473402467915337,,233.6126452422359,24.173157071318062,,,,False,,,2026-02-03 01:23:01.649990
321,2007-05-10 12:45:00,6.916805781616818,,232.10844110482992,24.147151646195574,,,,False,,,2026-02-03 01:23:01.649990
322,2007-05-10 12:46:00,6.900300521684847,,234.4256454905242,24.007675969433667,,,,False,,,2026-02-03 01:23:01.649990
323,2007-05-10 12:47:00,5.959500604497994,,232.78971251409544,23.35210040130929,,,,False,,,2026-02-03 01:23:01.649990
324,2007-05-10 12:48:00,6.996944726448085,,233.23241624761806,24.031980444201167,,,,False,,,2026-02-03 01:23:01.649990
325,2007-05-10 12:49:00,6.869930150502686,,234.2694220090036,23.57917671598116,,,,False,,,2026-02-03 01:23:01.649990
326,2007-05-10 12:50:00,6.759486427127782,,234.7317400951229,23.540722100793825,,,,False,,,2026-02-03 01:23:01.649990
327,2007-05-10 12:51:00,6.933033700324559,,234.4075707846426,23.905067751734144,,,,False,,,2026-02-03 01:23:01.649990
328,2007-05-10 12:52:00,6.090494850212759,,233.8803947924426,23.290524213990686,,,,False,,,2026-02-03 01:23:01.649990
329,2007-05-10 12:53:00,6.2635394968088125,,232.16055917811985,23.75463023607956,,,,False,,,2026-02-03 01:23:01.649990
330,2007-05-10 12:54:00,5.825537067775115,,234.5910498675351,23.059167510499293,,,,False,,,2026-02-03 01:23:01.649990
331,2007-05-10 12:55:00,6.203111732105688,,234.46802481646444,23.070771047857665,,,,False,,,2026-02-03 01:23:01.649990
332,2007-05-10 12:56:00,6.312067212985308,,234.17499283509278,23.482340934120252,,,,False,,,2026-02-03 01:23:01.649990
333,2007-05-10 12:57:00,6.885422594627341,,233.0952338624568,23.867715099995163,,,,False,,,2026-02-03 01:23:01.649990
334,2007-05-10 12:58:00,6.410688263500804,,232.77981217745455,23.338007507996334,,,,False,,,2026-02-03 01:23:01.649990
335,2007-05-10 12:59:00,6.871775050210965,,234.95647562872853,23.97192330471575,,,,False,,,2026-02-03 01:23:01.649990
336,2007-05-10 13:00:00,5.983054754987999,,232.86858159180068,23.52796248415826,,,,False,,,2026-02-03 01:23:01.649990
337,2007-05-10 13:01:00,5.885236781080924,,234.60789207903224,23.666628767568206,,,,False,,,2026-02-03 01:23:01.649990
338,2007-05-10 13:02:00,6.821899354289115,,232.5683197592061,24.074528390828483,,,,False,,,2026-02-03 01:23:01.649990
339,2007-05-10 13:03:00,6.165251294753871,,233.3398828475529,23.68742175980247,,,,False,,,2026-02-03 01:23:01.649990
340,2007-05-10 13:04:00,5.943183298106965,,233.0547075954292,23.562193021253655,,,,False,,,2026-02-03 01:23:01.649990
341,2007-05-10 13:05:00,5.887375843884808,,233.94945097386417,23.78408931083323,,,,False,,,2026-02-03 01:23:01.649990
342,2007-05-10 13:06:00,6.373241529328691,,232.8537816327461,23.694467171522238,,,,False,,,2026-02-03 01:23:01.649990
343,2007-05-10 13:07:00,6.420216725581489,,234.47495131059372,23.56769920141646,,,,False,,,2026-02-03 01:23:01.649990
344,2007-05-10 13:08:00,6.6939044282332265,,234.3907952571532,24.16323619790412,,,,False,,,2026-02-03 01:23:01.649990
345,2007-05-10 13:09:00,6.537295433724734,,234.39943166667564,23.372788870093235,,,,False,,,2026-02-03 01:23:01.649990
346,2007-05-10 13:10:00,6.832332141119021,,234.6488644498112,23.600912005035593,,,,False,,,2026-02-03 01:23:01.649990
347,2007-05-10 13:11:00,6.692860872447633,,234.61816003622383,23.49222624838482,,,,False,,,2026-02-03 01:23:01.649990
348,2007-05-10 13:12:00,6.655132056050605,,233.19733022460156,24.03243512288918,,,,False,,,2026-02-03 01:23:01.649990
349,2007-05-10 13:13:00,6.864509260573225,,232.02331503883613,23.346696574758408,,,,False,,,2026-02-03 01:23:01.649990
350,2007-05-10 13:14:00,6.960174267352105,,233.55985799823247,23.268114774140557,,,,False,,,2026-02-03 01:23:01.649990
351,2007-05-10 13:15:00,5.900723279199019,,233.66731674995174,23.51149091843133,,,,False,,,2026-02-03 01:23:01.649990
352,2007-05-10 13:16:00,6.051975077427043,,232.93829073407036,23.367581194336555,,,,False,,,2026-02-03 01:23:01.649990
353,2007-05-10 13:17:00,5.802650285208272,,233.11490968322855,23.326757028548904,,,,False,,,2026-02-03 01:23:01.649990
354,2007-05-10 13:18:00,6.163228325220043,,232.59088229525076,24.005152933094536,,,,False,,,2026-02-03 01:23:01.649990
355,2007-05-10 13:19:00,6.372982877801065,,232.4902880498246,23.257903515338008,,,,False,,,2026-02-03 01:23:01.649990
356,2007-05-10 13:20:00,6.481703496775349,,234.11786357108744,23.159520453673416,,,,False,,,2026-02-03 01:23:01.649990
357,2007-05-10 13:21:00,5.998850444393545,,234.2412376466436,23.887252827542696,,,,False,,,2026-02-03 01:23:01.649990
358,2007-05-10 13:22:00,6.236721020553312,,233.6373138321433,23.54195830017228,,,,False,,,2026-02-03 01:23:01.649990
359,2007-05-10 13:23:00,6.63334146553639,,232.58850884925192,23.67819646201894,,,,False,,,2026-02-03 01:23:01.649990
360,2007-05-10 13:24:00,6.994190828911609,,233.71637694265726,23.494247276876767,,,,False,,,2026-02-03 01:23:01.649990
361,2007-05-10 13:25:00,6.691920060031199,,233.3477997063329,23.381647593881485,,,,False,,,2026-02-03 01:23:01.649990
362,2007-05-10 13:26:00,5.956913475196968,,232.8900469766618,24.195871471297217,,,,False,,,2026-02-03 01:23:01.649990
363,2007-05-10 13:27:00,6.587880484186895,,232.30870582172616,23.506869806104405,,,,False,,,2026-02-03 01:23:01.649990
364,2007-05-10 13:28:00,6.587556406049896,,234.32142566849404,24.134467875868644,,,,False,,,2026-02-03 01:23:01.649990
365,2007-05-10 13:29:00,6.728875897483361,,234.8090269618254,23.720722513531307,,,,False,,,2026-02-03 01:23:01.649990
366,2007-05-10 13:30:00,5.8512168562559905,,232.99793735586383,23.660880938593678,,,,False,,,2026-02-03 01:23:01.649990
367,2007-05-10 13:31:00,6.9603020604240555,,232.0310796759822,23.51338954892537,,,,False,,,2026-02-03 01:23:01.649990
368,2007-05-10 13:32:00,6.728272382224352,,234.28747654916032,23.087846984741613,,,,False,,,2026-02-03 01:23:01.649990
369,2007-05-10 13:33:00,6.348681699267967,,233.46991969391692,23.773115851624137,,,,False,,,2026-02-03 01:23:01.649990
370,2007-05-10 13:34:00,6.288415657846459,,234.1151633659452,23.052811651494338,,,,False,,,2026-02-03 01:23:01.649990
371,2007-05-10 13:35:00,6.884706899285741,,234.46491618072633,24.08668299150093,,,,False,,,2026-02-03 01:23:01.649990
372,2007-05-10 13:36:00,6.32496031809109,,233.92823682657175,24.024395287821886,,,,False,,,2026-02-03 01:23:01.649990
373,2007-05-10 13:37:00,6.330995336998954,,234.72438072192702,23.318640340463723,,,,False,,,2026-02-03 01:23:01.649990
374,2007-05-10 13:38:00,6.679062549272433,,234.548027530394,23.17727240043227,,,,False,,,2026-02-03 01:23:01.649990
375,2007-05-10 13:39:00,6.739166189314338,,233.71184673705508,23.319652917685357,,,,False,,,2026-02-03 01:23:01.649990
376,2007-05-10 13:40:00,5.94448510355069,,233.2697718534098,23.23226401865308,,,,False,,,2026-02-03 01:23:01.649990
377,2007-05-10 13:41:00,5.866176643948801,,233.21019573409362,23.50008095312917,,,,False,,,2026-02-03 01:23:01.649990
378,2007-05-10 13:42:00,6.756137547101371,,233.27470573199582,23.98791170610894,,,,False,,,2026-02-03 01:23:01.649990
379,2007-05-10 13:43:00,6.415801675164532,,232.78066902824668,23.12115893656194,,,,False,,,2026-02-03 01:23:01.649990
380,2007-05-10 13:44:00,6.1264904570746195,,234.34242242530354,24.13006512390585,,,,False,,,2026-02-03 01:23:01.649990
381,2007-05-10 13:45:00,6.751231124667859,,233.47115635911234,23.60185659252928,,,,False,,,2026-02-03 01:23:01.649990
382,2007-05-10 13:46:00,6.93204562022143,,232.8676849177286,23.340435346159428,,,,False,,,2026-02-03 01:23:01.649990
383,2007-05-10 13:47:00,6.585285262101928,,232.97644522709754,23.93414542071332,,,,False,,,2026-02-03 01:23:01.649990
384,2007-05-10 13:48:00,6.235349278455898,,234.47395060149398,23.72983308321031,,,,False,,,2026-02-03 01:23:01.649990
385,2007-05-10 13:49:00,6.628034311018977,,232.57380404825656,23.133964039822843,,,,False,,,2026-02-03 01:23:01.649990
386,2007-05-10 13:50:00,6.995347615264064,,232.6593961837707,23.76564244663148,,,,False,,,2026-02-03 01:23:01.649990
387,2007-05-10 13:51:00,6.750033993350122,,232.09414119595746,24.124713878878282,,,,False,,,2026-02-03 01:23:01.649990
388,2007-05-10 13:52:00,6.162583029090359,,233.2758745277813,23.174977464071375,,,,False,,,2026-02-03 01:23:01.649990
389,2007-05-10 13:53:00,6.347870844601996,,233.28500115063542,23.575086569022574,,,,False,,,2026-02-03 01:23:01.649990
390,2007-05-10 13:54:00,6.726226841810317,,232.58931983238995,23.803342002940575,,,,False,,,2026-02-03 01:23:01.649990
391,2007-05-10 13:55:00,6.491066721489856,,234.34576052909918,23.51185857269951,,,,False,,,2026-02-03 01:23:01.649990
392,2007-05-10 13:56:00,5.902882641983693,,232.40424673965026,23.671408869081088,,,,False,,,2026-02-03 01:23:01.649990
393,2007-05-10 13:57:00,6.526221725489113,,233.60442371535842,23.287902888491104,,,,False,,,2026-02-03 01:23:01.649990
394,2007-05-10 13:58:00,5.822805927252853,,233.22843745946156,23.622219630231438,,,,False,,,2026-02-03 01:23:01.649990
395,2007-05-10 13:59:00,6.409132695781289,,233.56434401726943,23.747070288068674,,,,False,,,2026-02-03 01:23:01.649990
396,2007-05-10 14:00:00,6.649729745891582,,233.51950179717434,23.434616700371553,,,,False,,,2026-02-03 01:23:01.649990
397,2007-05-10 14:01:00,6.764131111989544,,233.47184153558638,23.945397347926974,,,,False,,,2026-02-03 01:23:01.649990
398,2007-05-10 14:02:00,6.61997125218657,,233.10468659319366,23.533106918432082,,,,False,,,2026-02-03 01:23:01.649990
399,2007-05-10 14:03:00,5.908581639788149,,233.77974107540416,23.599983073329827,,,,False,,,2026-02-03 01:23:01.649990
400,2007-05-10 14:04:00,6.685169950590803,,234.2057399071731,23.193512720977775,,,,False,,,2026-02-03 01:23:01.649990
401,2007-05-10 14:05:00,6.911883170278985,,232.98669294085855,24.1365732478375,,,,False,,,2026-02-03 01:23:01.649990
402,2007-05-10 14:06:00,6.813982851577919,,233.2110770766482,23.712906174670632,,,,False,,,2026-02-03 01:23:01.649990
403,2007-05-10 14:07:00,6.361540722343182,,233.61050958148866,23.152914161344544,,,,False,,,2026-02-03 01:23:01.649990
404,2007-05-10 14:08:00,6.646708509687506,,233.3455827919427,23.897945666765604,,,,False,,,2026-02-03 01:23:01.649990
405,2007-05-10 14:09:00,5.830877850509017,,232.7417586289033,23.305300505596954,,,,False,,,2026-02-03 01:23:01.649990
406,2007-05-10 14:10:00,6.687443465892698,,234.75295002158765,23.852340115164907,,,,False,,,2026-02-03 01:23:01.649990
407,2007-05-10 14:11:00,6.755132714419338,,234.1859902071657,23.412859998210664,,,,False,,,2026-02-03 01:23:01.649990
408,2007-05-10 14:12:00,6.394094638762241,,233.29469285936423,23.327557322067726,,,,False,,,2026-02-03 01:23:01.649990
409,2007-05-10 14:13:00,6.2741247463897825,,234.79834973095745,23.395005777297797,,,,False,,,2026-02-03 01:23:01.649990
410,2007-05-10 14:14:00,5.856889425233918,,232.09862966443458,24.032303524774957,,,,False,,,2026-02-03 01:23:01.649990
411,2007-05-10 14:15:00,6.9053311834970295,,233.8037435231689,23.3750947782001,,,,False,,,2026-02-03 01:23:01.649990
412,2007-05-10 14:16:00,6.7106577312144475,,232.30131387954722,23.50713270900421,,,,False,,,2026-02-03 01:23:01.649990
413,2007-05-10 14:17:00,6.74912839604235,,233.49396067378274,23.673487566042542,,,,False,,,2026-02-03 01:23:01.649990
414,2007-05-10 14:18:00,5.811315062659221,,234.97567302346562,23.505555670656236,,,,False,,,2026-02-03 01:23:01.649990
415,2007-05-10 14:19:00,6.408392593097714,,232.71347267933137,23.74541613085196,,,,False,,,2026-02-03 01:23:01.649990
416,2007-05-10 14:20:00,6.855075526499592,,232.08670435937017,23.701561967455568,,,,False,,,2026-02-03 01:23:01.649990
